0	0.114723763423715	-1.58076510896791	1.58086306352092	0.000200876490156	1.58924228277686	0.029828488405439	0
0.01	0.204900330750848	-2.11673012852772	2.12492362696488	0.000328365997878	2.15143648309298	0.040380311351172	0.013779304712145
0.02	0.37393515772646	-2.80574281986532	2.82902005772506	0.000544070869257	2.89108692385616	0.054262810473856	0.431861003483552
0.03	0.675530494179463	-3.56659853059797	3.62799464699588	0.000902975827708	3.79720399976093	0.071269721871513	5.45182861095939
0.04	0.890500216621458	-4.12833813636592	4.27430146183472	0.001263314436223	4.51419196452139	0.084726868982102	28.9974687029317
0.05	0.864289780952675	-4.38846625323546	4.54052825443986	0.001338316886398	4.74169645498512	0.088996900763616	80.706936915604
0.06	0.796028744110174	-4.57794594753345	4.66174922044378	0.001220379165519	4.8353317947879	0.090754342456375	154.033286497313
0.07	0.662797978685974	-4.51962547884783	4.55402881433138	0.000988063451598	4.68083183859996	0.087854532778683	236.584805816107
0.08	0.569803592368649	-4.33124742676887	4.36542575260907	0.000874206197527	4.46894764710931	0.083877678388595	317.207510533636
0.09	0.488312180347004	-4.08978506397065	4.11860175382006	0.000736494123186	4.19468895660007	0.078730117026427	385.403261484308
0.1	0.374296963295316	-3.67345579198507	3.67734410092593	0.000634946074697	3.72418569622087	0.06989924133237	447.545897740924
0.11	0.300193096237176	-3.22117851028495	3.22117851028495	0.00051441817539	3.25213758319651	0.061039370299015	491.809094067577
0.12	0.213267541169875	-2.69497774375389	2.69497774375389	0.000362103205154	2.70867584897927	0.050839137009492	547.241883567845
0.13	0.155125733563188	-2.14136240259655	2.14136240259655	0.000274430863218	2.15097448448189	0.040371640099241	583.297046112465
0.14	0.10351186279985	-1.66145490392176	1.66145490392176	0.000197340878493	1.66671039752724	0.031282487451189	636.516331686441
0.15	0.06977272232635	-1.27180174733112	1.27180174733112	0.000135675842388	1.27485502202473	0.023927753908382	682.077836294583
0.16	0.049994774821435	-0.982307146905457	0.982307146905457	0.000101480837106	0.984360816624219	0.01847546816722	722.656409171576
0.17	0.038398820842258	-0.764380857612397	0.764380857612397	7.48754032898355E-05	0.765885695061599	0.014374908610611	774.86032891233
0.18	0.027939397825066	-0.601417375549137	0.601417375549137	5.68299372508072E-05	0.602442689711102	0.011307246843188	823.246822862759
0.19	0.021685631764681	-0.482169961743583	0.482169961743583	4.35503645636209E-05	0.482941007212457	0.009064319764371	871.981814599812
0.2	0.017362903578612	-0.392356831691064	0.392356831691064	3.62913277629739E-05	0.39294209680641	0.00737513021496	917.07426372666
0.21	0.014141221916545	-0.322266230482746	0.322266230482746	2.94357357688218E-05	0.322744056051998	0.00605758318804	967.766927800732
0.22	0.011156935339386	-0.267153900224755	0.267153900224755	2.28392043652938E-05	0.267517832970696	0.005021042207027	1007.46017515542
0.23	0.00875029621857	-0.223787510387037	0.223787510387037	1.93159245985867E-05	0.224058830020252	0.00420536018065	1046.18266738776
0.24	0.008234815225588	-0.189071131373953	0.189071131373953	1.77037932444939E-05	0.189352079344171	0.003553949177211	1102.7721705462
0.25	0.006592084235694	-0.160957190603613	0.160957190603613	1.31523383316552E-05	0.161169604868734	0.003024992313781	1140.22883693923
0.26	0.005473437496897	-0.137842471272043	0.137842471272043	1.14143404683918E-05	0.138011713260185	0.00259034184618	1200.82636811185
0.27	0.004852615327635	-0.119395246230755	0.119395246230755	1.02668213617069E-05	0.119548119928543	0.002243798662939	1233.25077506144
0.28	0.003314269941847	-0.104053316185222	0.104053316185222	1.01234330388165E-05	0.104131155846427	0.001954437664082	1285.70971992389
0.29	0.00336411243414	-0.090987012339332	0.090987012339332	8.03913021019056E-06	0.091090443165383	0.001709676527771	1384.51647322543
0.3	0.002955977842568	-0.079907960085769	0.079907960085769	7.09806265080666E-06	0.080005805906497	0.001501628971059	1360.85064540102
