0.02	0.647854970030751	-2.78221057836975	2.8295008147551	0.000911305882386	3.00591236676295	0.056417969211774	2.87474427579755
0.03	0.910192039773439	-3.30969639959998	3.44303752545849	0.001321777255131	3.70764190778076	0.069588730967137	24.1433616961822
0.04	0.91476285418295	-3.59865827163479	3.75208773683267	0.001368771070759	3.99973352337628	0.07507099850025	82.7989396795385
0.05	0.814743175820695	-3.75279358232816	3.8277025750205	0.001273108417895	4.0380319660317	0.075789821970449	181.714508782292
0.06	0.664447257922704	-3.66418160989661	3.78759406698264	0.001020019489039	3.93111932697697	0.073783178648031	307.724635707211
0.07	0.598362564692649	-3.52896200921769	3.59118971883785	0.000925230132574	3.73637338461902	0.070127992055914	442.944685594613
0.08	0.423210436546722	-3.45777182194489	3.46570024710588	0.000688157396352	3.52070092072146	0.066080035581021	569.229222617443
0.09	0.390131646640416	-3.19532432955186	3.22553225050941	0.000601524366213	3.28254149088686	0.061610021242455	683.59592976842
0.1	0.312604418646959	-2.87581371954475	2.8806435807265	0.000517538956847	2.92166569807755	0.054836743487218	789.291112439737
0.11	0.23240915525713	-2.59034147039617	2.59034147039617	0.00043650878516	2.60884352062437	0.048965384038599	876.595774740098
0.12	0.191444878656708	-2.13127741014063	2.13127741014063	0.000333077383712	2.1464257339671	0.040286264600828	966.929952175817
0.13	0.147340422946896	-1.73416474348279	1.73416474348279	0.000258179847157	1.74639241253583	0.032778039190885	1047.71793254947
0.14	0.101852064107796	-1.34908011139629	1.34908011139629	0.000174847612431	1.35550075363927	0.025441393645056	1123.59250635319
0.15	0.070967360699564	-1.03111388342601	1.03111388342601	0.000133227848035	1.03502322872188	0.019426350979881	1207.15327722683
